1319	历下	23	750
1320	历下	32	1200
1321	历下	28	810
1322	槐荫	92	1800
1323	历下	50	2400
1324	天桥	91	1800
1325	天桥	60	800
1326	历下	100	3000
1327	市中	94	2900
1328	历下	30	1200
1329	历城	25	900
1330	槐荫	30	750
1331	历下	20	900
1332	市中	230	4000
1333	市中	106	3200
1334	历下	50	2400
1335	天桥	91	1800
1336	天桥	60	800
1337	天桥	45	600
1338	济阳	90	1200
1339	槐荫	30	600
1340	高新	25	1000
1341	天桥	55	700
1342	槐荫	125	1700
1343	槐荫	52	1600
1344	天桥	70	1800
1345	天桥	20	650
1346	历下	20	420
1347	槐荫	102	1200
1348	历下	20	470
1349	历下	31	1400
1350	天桥	25	400
1351	槐荫	93	2450
1352	高新	22	500
1353	长清	70	700
1354	市中	68	1400
1355	天桥	70	1000
1356	历下	116	2600
1357	历下	25	720
1358	历下	55	1900
1359	历下	97	3600
1360	市中	50	1600
1361	市中	98	3200
1362	长清	69	1500
1363	天桥	96	2600
1364	槐荫	144	2700
1365	槐荫	75	900
1366	历下	21	450
1367	槐荫	33	500
1368	市中	35	1000
1369	历城	82	2300
1370	长清	120	1500
1371	历城	25	660
1372	历下	20	420
1373	历城	26	620
1374	历下	40	1000
1375	天桥	45	1300
1376	市中	90	2000
1377	市中	78	2500
1378	天桥	34	1100
1379	长清	130	2100
1380	历城	28	550
1381	历城	25	500
1382	市中	110	3000
1383	历城	30	850
1384	历下	40	1500
1385	天桥	60	1600
1386	长清	92	1000
1387	槐荫	120	1800
1388	历下	80	2500
1389	天桥	40	1800
1390	槐荫	30	500
1391	槐荫	112	2300
1392	长清	120	1500
1393	历城	25	660
1394	历下	20	420
1395	历城	26	620
1396	历下	40	1000
1397	天桥	45	1300
1398	历下	15	650
1399	天桥	34	1100
1400	长清	130	2100
1401	历城	28	550
1402	历城	25	500
1403	历下	25	700
1404	历下	96	2700
1405	历下	140	3800
1406	槐荫	132	2800
1407	市中	60	1880
1408	章丘	113	2000
1409	槐荫	93	2100
1410	槐荫	90	2000
1411	历下	70	800
1412	天桥	46	650
1413	历下	15	900
1414	历下	120	2000
1415	高新	58	2500
1416	高新	58	2500
1417	历下	85	2700
1418	历城	91	1500
1419	高新	18	850
1420	历下	46	700
1421	槐荫	72	1600
1422	槐荫	88	2500
1423	历下	66	2400
1424	市中	80	2500
1425	槐荫	130	2300
1426	槐荫	96	1900
1427	槐荫	110	2800
1428	历下	25	800
1429	历下	135	4700
1430	历下	15	1000
1431	槐荫	86	2500
1432	槐荫	96	2300
1433	天桥	90	1800
1434	槐荫	104	2000
1435	槐荫	72	2000
1436	历城	25	500
1437	历下	18	750
1438	高新	18	500
1439	高新	28	850
1440	高新	28	700
1441	历城	25	750
1442	槐荫	112	2300
1443	槐荫	84	1400
1444	槐荫	92	1300
1445	天桥	56	1100
1446	槐荫	86	1500
1447	槐荫	93	1800
1448	历城	20	650
1449	天桥	117	3000
1450	高新	28	850
1451	高新	28	700
1452	历城	25	750
1453	高新	25	650
1454	槐荫	92	2000
1455	历下	25	1000
1456	市中	20	500
1457	天桥	20	1100
1458	高新	21	500
1459	槐荫	106	1500
1460	市中	65	2260
1461	市中	60	2280
1462	历下	55	2000
1463	市中	55	1700
1464	历下	60	2100
1465	历下	80	2600
1466	槐荫	124	2400
1467	槐荫	92	2100
1468	槐荫	97	1999
1469	历下	80	1800
1470	历下	25	800
1471	槐荫	132	2200
1472	槐荫	105	2000
1473	历城	40	700
1474	高新	25	750
1475	市中	80	2500
1476	市中	50	1800
1477	天桥	66	1200
1478	槐荫	60	600
1479	章丘	80	1100
1480	市中	85	2400
1481	历城	140	1500
1482	天桥	50	1500
1483	历下	45	1800
1484	槐荫	96	1800
1485	历城	122	2800
1486	历下	29	800
1487	槐荫	58	3600
1488	槐荫	96	1900
1489	市中	29	700
1490	槐荫	96	1900
1491	历下	60	1500
1492	槐荫	112	2400
1493	历下	40	1800
1494	天桥	92	2000
1495	天桥	62	2350
1496	历下	720	30000
1497	槐荫	44	1900
1498	高新	148	4000
1499	历城	25	750
1500	天桥	117	3000
1501	天桥	83	2300
1502	槐荫	103	1700
1503	槐荫	98	800
1504	槐荫	97	1600
1505	历城	58	1300
1506	历城	25	750
1507	市中	50	2500
1508	历下	720	30000
1509	槐荫	44	1900
1510	高新	148	4000
1511	历城	25	750
1512	历城	25	850
1513	历城	28	720
1514	历下	20	700
1515	历下	80	3200
1516	历下	28	850
1517	历城	28	870
1518	历下	120	2000
1519	槐荫	126	2300
1520	市中	45	1200
1521	槐荫	95	1300
1522	市中	70	2100
1523	天桥	24	850
1524	历城	29	850
1525	槐荫	120	2000
1526	槐荫	91	1550
1527	槐荫	141	3000
1528	槐荫	96	2000
1529	槐荫	108	2300
1530	历城	101	2500
1531	历城	28	750
1532	历下	30	1000
1533	历城	22	800
1534	槐荫	96	1600
1535	市中	110	3800
1536	市中	50	1700
1537	市中	56	2000
1538	市中	54	1500
1539	槐荫	96	2000
1540	天桥	20	750
1541	历下	25	600
1542	高新	48	2500
1543	高新	35	1300
1544	历城	120	1500
1545	市中	80	1700
1546	历下	35	1300
1547	市中	70	2200
1548	历城	102	1666
1549	历下	80	2000
1550	槐荫	126	2400
1551	槐荫	96	2000
1552	槐荫	91	1400
1553	历下	80	1700
1554	市中	80	2600
1555	市中	110	2800
1556	槐荫	108	1600
1557	天桥	95	2500
1558	历城	92	1700
1559	槐荫	112	2600
1560	槐荫	56	2100
1561	长清	36	360
1562	天桥	60	1200
1563	高新	25	700
1564	槐荫	132	1800
1565	槐荫	182	2500
1566	槐荫	90	2000
1567	槐荫	110	2500
1568	历城	28	650
1569	历城	28	850
1570	历下	29	880
1571	历下	25	900
1572	天桥	22	780
1573	市中	18	400
1574	天桥	24	700
1575	槐荫	96	1900
1576	历下	120	2200
1577	历下	70	1800
1578	市中	70	2500
1579	市中	60	1700
1580	市中	68	2000
1581	历城	30	750
1582	历下	70	800
1583	历下	120	2000
1584	高新	58	2500
1585	高新	58	2500
1586	历下	85	2700
1587	历城	91	1500
1588	历下	60	1800
1589	历下	27	850
1590	高新	18	850
1591	槐荫	88	2500
1592	历下	66	2400
1593	市中	80	2500
1594	槐荫	130	2300
1595	槐荫	96	1900
1596	市中	28	700
1597	天桥	70	2300
1598	槐荫	23	750
1599	槐荫	110	2800
1600	槐荫	86	2500
1601	槐荫	96	2300
1602	天桥	90	1800
1603	槐荫	104	2000
1604	槐荫	72	2000
1605	市中	26	750
1606	历城	25	500
1607	高新	18	500
1608	高新	28	850
1609	高新	28	700
1610	历城	25	750
1611	高新	25	650
1612	槐荫	92	2000
1613	历下	25	1000
1614	高新	21	500
1615	槐荫	106	1500
1616	历城	97	2200
1617	市中	188	4500
1618	槐荫	86	1700
1619	天桥	50	1800
1620	长清	100	1500
1621	历城	26	1200
1622	槐荫	65	2000
1623	市中	60	1600
1624	槐荫	90	1100
1625	槐荫	53	1000
1626	历城	100	1999
1627	槐荫	89	2000
1628	槐荫	124	3500
1629	槐荫	96	2700
1630	槐荫	20	900
1631	历下	90	2000
1632	历城	45	1300
1633	槐荫	96	2000
1634	其他	30	1200
1635	历下	60	2700
1636	历下	67	2000
1637	历城	98	2200
1638	高新	22	700
1639	市中	42	550
1640	槐荫	60	1800
1641	历下	70	2300
1642	历城	101	2300
1643	天桥	50	1000
1644	高新	120	3600
1645	历下	67	2300
1646	槐荫	88	2500
1647	天桥	29	750
1648	历下	65	2200
1649	市中	78	1600
1650	历下	45	1600
1651	高新	100	3000
1652	槐荫	44	2200
1653	天桥	138	4000
1654	历城	24	800
1655	天桥	100	3200
1656	历下	20	900
1657	历城	71	2000
1658	历下	30	1500
1659	槐荫	65	1000
1660	市中	122	1900
1661	历下	70	2800
1662	市中	26	750
1663	历下	21	700
1664	历下	26	800
1665	槐荫	128	2400
1666	槐荫	96	2500
1667	槐荫	50	2500
1668	槐荫	59	1800
1669	历下	45	1300
1670	历城	70	3000
1671	市中	82	2500
1672	槐荫	90	2100
1673	历下	70	1900
1674	天桥	50	1800
1675	长清	100	1500
1676	历城	26	1200
1677	槐荫	65	2000
1678	市中	60	1600
1679	槐荫	90	1800
1680	槐荫	87	2200
1681	天桥	13	650
1682	槐荫	90	1100
1683	槐荫	53	1000
1684	历城	100	1999
1685	槐荫	89	2000
1686	槐荫	124	3500
1687	槐荫	96	2700
1688	历下	22	700
1689	槐荫	40	1100
1690	历城	27	700
1691	历城	45	1300
1692	槐荫	96	2000
1693	其他	30	1200
1694	历下	60	2700
1695	历下	67	2000
1696	历城	98	2200
1697	历下	100	2000
1698	历下	29	750
1699	历下	35	1600
1700	槐荫	60	1800
1701	历下	70	2300
1702	历城	101	2300
1703	天桥	50	1000
1704	高新	120	3600
1705	历下	67	2300
1706	天桥	27	700
1707	历下	65	2200
1708	市中	78	1600
1709	历下	45	1600
1710	高新	100	3000
1711	槐荫	44	2200
1712	天桥	138	4000
1713	槐荫	129	1500
1714	历下	20	900
1715	历城	71	2000
1716	历下	30	1500
1717	槐荫	65	1000
1718	市中	122	1900
1719	历下	70	2800
1720	历城	42	700
1721	历下	26	800
1722	槐荫	128	2400
1723	槐荫	96	2500
1724	槐荫	50	2500
1725	槐荫	59	1800
1726	历下	45	1300
1727	天桥	30	850
1728	历城	70	3000
1729	市中	82	2500
1730	槐荫	90	2100
1731	历下	70	1900
1732	天桥	13	650
1733	槐荫	86	1700
1734	市中	128	3900
1735	槐荫	93	2000
1736	槐荫	120	2100
1737	市中	22	680
1738	槐荫	90	2200
1739	历下	55	1700
1740	天桥	138	4000
1741	历下	20	900
1742	历城	71	2000
1743	历下	30	1500
1744	槐荫	65	1000
1745	市中	122	1900
1746	历城	44	800
1747	章丘	100	1800
1748	历下	70	2800
1749	历下	26	800
1750	槐荫	128	2400
1751	槐荫	96	2500
1752	槐荫	50	2500
1753	槐荫	59	1800
1754	市中	30	800
1755	槐荫	80	1500
1756	历下	45	1300
1757	历城	70	3000
1758	市中	82	2500
1759	槐荫	90	2100
1760	历下	70	1900
1761	槐荫	91	1900
1762	章丘	44	800
1763	历城	27	750
1764	高新	90	2899
1765	历下	80	2500
1766	历下	58	2600
1767	历下	45	1500
1768	天桥	98	1800
1769	历下	60	2200
1770	高新	50	2400
1771	槐荫	71	2200
1772	历城	20	800
1773	历下	56	2300
1774	历下	25	800
1775	天桥	42	1000
1776	历城	95	2500
1777	历城	61	1500
1778	天桥	65	1000
1779	市中	40	700
1780	槐荫	105	1900
1781	历下	68	2000
1782	历下	80	2200
1783	历下	80	2600
1784	历城	12	800
1785	高新	63	2100
1786	高新	91	2700
1787	历城	60	1200
1788	高新	43	1700
1789	槐荫	50	1100
1790	槐荫	65	2000
1791	高新	10	299
1792	市中	63	2300
1793	槐荫	91	1600
1794	槐荫	86	2300
1795	槐荫	113	2800
1796	槐荫	88	2000
1797	槐荫	120	2300
1798	历下	68	2000
1799	历下	80	2200
1800	历下	80	2600
1801	历城	12	800
1802	高新	63	2100
1803	高新	91	2700
1804	槐荫	98	1300
1805	历城	60	1200
1806	高新	43	1700
1807	槐荫	50	1100
1808	天桥	85	1700
1809	历下	25	1100
1810	天桥	120	3500
1811	高新	117	2400
1812	市中	23	800
1813	天桥	95	2800
1814	高新	20	800
1815	高新	75	2000
1816	槐荫	60	1200
1817	天桥	65	1200
1818	市中	85	1400
1819	天桥	50	1000
1820	市中	29	750
1821	槐荫	130	3700
1822	历下	45	1500
1823	历下	85	2400
1824	历下	65	2200
1825	历下	65	2200
1826	天桥	16	450
1827	历下	57	2300
1828	槐荫	27	800
1829	历城	15	600
1830	历下	80	2200
1831	高新	28	850
1832	历城	88	3000
1833	高新	48	1700
1834	历下	214	4500
1835	历下	30	1500
1836	天桥	20	700
1837	天桥	94	2700
1838	槐荫	80	1200
1839	市中	114	2200
1840	历城	85	1300
1841	历城	61	1000
1842	槐荫	50	1400
1843	历下	80	2400
1844	天桥	115	2800
1845	天桥	60	1500
1846	天桥	65	1400
1847	高新	17	500
1848	槐荫	120	2300
1849	市中	45	1200
1850	槐荫	126	3000
1851	槐荫	25	700
1852	历城	91	2300
1853	天桥	143	3600
1854	天桥	60	2100
1855	槐荫	123	2900
1856	历下	80	2400
1857	天桥	115	2800
1858	天桥	60	1500
1859	天桥	65	1400
1860	高新	17	500
1861	槐荫	80	1500
1862	槐荫	50	1200
1863	历下	17	650
1864	高新	95	2600
1865	市中	140	4500
1866	槐荫	105	2800
1867	槐荫	124	3600
1868	槐荫	20	799
1869	槐荫	50	1400
1870	天桥	26	750
1871	槐荫	25	750
1872	天桥	90	1200
1873	槐荫	80	2100
1874	历下	144	4300
1875	历下	65	2300
1876	槐荫	73	1600
1877	槐荫	90	2300
1878	槐荫	121	2500
1879	章丘	40	700
1880	历下	60	2000
1881	槐荫	90	1500
1882	历城	97	1800
1883	天桥	100	2600
1884	槐荫	40	1100
1885	历下	75	2400
1886	历城	55	1300
1887	市中	40	1500
1888	槐荫	105	2800
1889	高新	10	299
1890	槐荫	70	2200
1891	天桥	20	900
1892	槐荫	100	1600
1893	历城	65	1500
1894	高新	80	3000
1895	历下	12	600
1896	市中	87	1400
1897	高新	96	2700
1898	历下	85	2400
1899	槐荫	116	2500
1900	历城	105	2300
1901	历下	26	800
1902	其他	57	1800
1903	历下	70	2500
1904	历下	126	3600
1905	历下	75	2300
1906	槐荫	123	2900
1907		42	1000
1908	槐荫	1800	1800
1909	槐荫	35	450
1910	槐荫	35	450
1911	历下	97	3600
1912	槐荫	55	2300
1913	历城	60	1600
1914	槐荫	116	2500
1915	历城	105	2300
1916	历下	26	800
1917	其他	57	1800
1918	历下	70	2500
1919	历下	126	3600
1920	历下	12	600
1921	历下	25	1099
1922	槐荫	88	1600
1923	历下	75	2300
1924	天桥	90	2000
1925	天桥	120	2000
1926	天桥	105	3100
1927	天桥	59	1800
1928	历城	28	850
1929	市中	40	1300
1930	天桥	400	17000
1931	历下	40	1800
1932	历下	18	700
1933	历下	40	1600
1934	天桥	30	800
1935	历下	80	1200
1936	槐荫	135	2200
1937	历下	96	2800
1938	高新	93	2500
1939	高新	84	2200
1940	天桥	26	600
1941	槐荫	132	2800
1942	天桥	20	500
1943	天桥	70	1100
1944	历下	20	1000
1945	天桥	70	1500
1946	历下	98	2800
1947	历下	70	2400
1948	历下	40	1800
1949	历下	42	2100
1950	历下	63	2300
1951	市中	122	3000
1952	历下	14	850
1953	历下	80	2900
1954	历下	95	3200
1955	天桥	60	2000
1956	历下	90	2200
1957	历下	80	2400
1958	历下	76	2100
1959	历下	25	800
1960	市中	153	3500
1961	历城	25	650
1962	高新	106	3200
1963	槐荫	102	2500
1964	槐荫	55	1600
1965	章丘	90	1100
1966	历下	25	1000
1967	历城	45	1300
1968	章丘	88	1400
1969	历城	70	1700
1970	历下	25	950
1971	历下	55	2000
1972	高新	106	3200
1973	槐荫	102	2500
1974	天桥	76	2400
1975	历下	36	4000
1976	历下	140	3500
1977	槐荫	80	2000
1978	历下	100	3500
1979	历下	72	2200
1980	历下	180	7500
1981	历城	40	1400
1982	市中	156	3000
1983	天桥	60	1200
1984	槐荫	147	2000
1985	章丘	90	2200
1986	历下	123	3000
1987	历下	132	3000
1988	槐荫	126	2600
1989	槐荫	110	1500
1990	历城	61	1500
1991	高新	70	1850
1992	天桥	50	1200
1993	历下	85	2800
1994	槐荫	76	2000
1995	高新	46	1700
1996	天桥	61	1700
1997	天桥	60	1200
1998	历下	193	5000
1999	市中	60	2000
2000	天桥	25	600
2001	槐荫	90	2000
2002	历下	76	2300
2003	历下	75	2300
2004	历下	85	2600
2005	历下	36	4000
2006	槐荫	90	1800
2007	高新	62	1500
2008	历城	45	1400
2009	槐荫	47	700
2010	天桥	59	1700
2011	槐荫	86	2500
2012	高新	63	2800
2013	历下	28	850
2014	历下	52	3500
2015	高新	136	2600
2016	槐荫	43	700
2017	历下	76	2500
2018	天桥	45	1000
2019	槐荫	140	2800
2020	天桥	45	1000
2021	槐荫	110	2600
2022	历城	70	1700
2023	历下	25	950
2024	历下	55	2000
2025	历城	92	1500
2026	历城	136	4200
2027	历下	25	750
2028	历下	55	2000
2029	高新	20	700
2030	槐荫	140	2800
2031	天桥	45	1000
2032	槐荫	126	3000
2033	历城	36	1000
2034	历下	68	2200
2035	天桥	70	1800
2036	市中	87	1900
2037	高新	30	700
2038	市中	100	3100
2039	历下	25	800
2040	市中	82	2300
2041	槐荫	96	2000
2042	天桥	30	1500
2043	历下	35	1500
2044	市中	67	2800
2045	高新	133	2500
2046	天桥	70	1400
2047	天桥	83	1500
2048	天桥	90	1800
2049	历下	65	2100
2050	天桥	140	3700
2051	槐荫	93	2300
2052	天桥	82	2600
2053	历下	90	2700
2054	市中	22	750
2055	历下	28	1000
2056	历下	76	2200
2057	高新	76	2900
2058	高新	48	1800
2059	槐荫	67	1600
2060	历下	80	3200
2061	长清	66	1100
2062	市中	25	300
2063	历下	88	2600
2064	历下	66	2300
2065	历城	20	800
2066	天桥	70	1100
2067	天桥	20	600
2068	天桥	98	3500
2069	天桥	105	2100
2070	天桥	28	700
2071	市中	65	1400
2072	市中	30	780
2073	高新	53	2200
2074	市中	50	1800
2075	槐荫	30	550
2076	天桥	40	1500
2077	高新	48	1800
2078	天桥	70	1150
2079	历下	57	2200
2080	历下	45	1400
2081	历下	15	900
2082	历下	90	2500
2083	历下	45	1600
2084	槐荫	64	2000
2085	历下	20	500
2086	市中	107	1900
2087	历下	60	1500
2088	天桥	70	1150
2089	历下	57	2200
2090	高新	97	2000
2091	高新	48	1600
2092	历城	15	480
2093	历城	23	800
2094	长清	1300	15600
2095	槐荫	90	1800
2096	历下	25	850
2097	高新	48	1700
2098	高新	48	1600
2099	历下	180	4900
2100	槐荫	50	1000
2101	天桥	20	500
2102	高新	95	2300
2103	天桥	60	1500
2104	槐荫	99	800
2105	长清	78	1700
2106	市中	107	2400
2107	高新	52	1650
2108	高新	95	2900
2109	天桥	59	1800
2110	市中	99	1000
2111	历城	75	2200
2112	市中	107	3400
2113	历城	22	500
2114	高新	48	1800
2115	历下	80	2400
2116	历下	65	2400
2117	槐荫	30	500
2118	历城	70	2000
2119	高新	25	750
2120	历城	25	800
2121	高新	48	1800
2122	历下	103	2600
2123	槐荫	90	2200
2124	历下	45	1600
2125	市中	71	1500
2126	天桥	13	670
2127	历下	70	1800
2128	历下	97	3500
2129	市中	100	1300
2130	天桥	104	2600
2131	高新	54	2200
2132	天桥	65	2600
2133	天桥	60	2200
2134	历下	50	1500
2135	高新	78	2400
2136	天桥	50	1400
2137	历城	58	1300
2138	历下	35	1400
2139	章丘	85	800
2140	槐荫	90	1500
2141	历下	35	1300
2142	历下	110	2900
2143	槐荫	50	2000
2144	历下	30	1000
2145	历下	35	1500
2146	天桥	50	1400
2147	历城	58	1300
2148	历下	70	2400
2149	市中	87	2000
2150	高新	26	800
2151	高新	78	2800
2152	天桥	15	200
2153	高新	48	1750
2154	市中	70	1700
2155	历下	40	1200
2156	历下	30	1200
2157	历下	60	2100
2158	天桥	57	2000
2159	市中	80	1700
2160	天桥	66	2300
2161	历城	1000	1000
2162	天桥	70	1200
2163	高新	60	2200
2164	高新	78	2650
2165	高新	34	1500
2166	高新	30	1000
2167	市中	100	2700
2168	历城	90	2200
2169	槐荫	30	1000
2170	高新	35	1000
2171	天桥	70	1600
2172	历下	20	900
2173	高新	112	3300
2174	高新	48	1999
2175	高新	95	2500
2176	长清	27	950
2177	历城	70	1000
2178	高新	29	1000
2179	天桥	56	2000
2180	历下	92	3500
2181	槐荫	30	500
2182	高新	48	1600
2183	槐荫	60	800
2184	天桥	70	1400
2185	槐荫	23	1150
2186	历下	40	1500
2187	历下	25	900
2188	历下	80	1600
2189	槐荫	97	1900
2190	槐荫	65	1400
2191	市中	94	2500
2192	历下	90	2500
2193	历下	35	1100
2194	天桥	60	2000
2195	市中	45	1500
2196	市中	89	2300
2197	槐荫	90	1500
2198	天桥	44	1400
2199	槐荫	183	8000
2200	天桥	3000	3000
2201	市中	65	2200
2202	天桥	140	4300
2203	天桥	85	2200
2204	天桥	60	2000
2205	市中	45	1500
2206	天桥	60	1200
2207	历下	70	1650
2208	槐荫	40	1000
2209	历下	97	3600
2210	高新	22	1050
2211	章丘	29	900
2212	历城	24	800
2213	槐荫	60	1800
2214	槐荫	120	3300
2215	天桥	60	1500
2216	高新	93	2700
2217	高新	48	1800
2218	槐荫	55	1500
2219	天桥	28	950
2220	历下	96	3800
2221	市中	50	1400
2222	历下	56	2700
2223	天桥	68	1350
2224	高新	95	2499
2225	市中	90	1500
2226	历下	20	850
2227	市中	30	1150
2228	历下	188	5000
2229	天桥	60	1200
2230	高新	35	830
2231	槐荫	78	1600
2232	天桥	50	1500
2233	槐荫	75	1400
2234	市中	27	1100
2235	高新	68	1800
2236	高新	21	500
2237	天桥	60	2400
2238	历城	85	1700
2239	历下	96	3000
2240	历城	25	830
2241	市中	300	25000
2242	历城	21	1150
2243	历城	70	1900
2244	天桥	30	500
2245	市中	90	1200
2246	高新	115	3300
2247	天桥	117	3000
2248	历城	120	1800
2249	天桥	47	700
2250	天桥	60	1600
2251	槐荫	77	1400
2252	天桥	40	1200
2253	历下	97	3600
2254	槐荫	96	1600
2255	天桥	17	750
2256	天桥	65	2000
2257	市中	65	2200
2258	天桥	55	1300
2259	天桥	70	1500
2260	天桥	154	2600
2261	槐荫	50	1400
2262	天桥	40	1200
2263	历下	97	3600
2264	天桥	60	1600
2265	高新	58	3000
2266	高新	65	2400
2267	天桥	83	2300
2268	市中	27	950
2269	槐荫	101	2000
2270	高新	38	1499
2271	槐荫	138	2500
2272	槐荫	70	1000
2273	槐荫	110	2600
2274	槐荫	94	2700
2275	历城	51	700
2276	高新	30	950
2277	天桥	80	2400
2278	市中	170	5000
2279	市中	60	2400
2280	历下	115	4500
2281	天桥	80	1700
2282	槐荫	102	2100
2283	天桥	27	1050
2284	天桥	29	1050
2285	高新	71	2000
2286	槐荫	45	1500
2287	历城	160	380
2288	高新	95	2500
2289	市中	16	390
2290	历城	59	1000
2291	历城	44	1300
2292	高新	48	1000
2293	历城	25	850
2294	天桥	60	1300
2295	历城	138	3500
2296	天桥	60	1600
2297	槐荫	138	3500
2298	历下	80	3100
2299	槐荫	80	1000
2300	章丘	25	900
2301	天桥	55	2200
2302	槐荫	125	2200
2303	天桥	40	1200
2304	历下	90	3000
2305	历下	75	4800
2306	市中	56	1600
2307	市中	85	1600
2308	历下	130	3000
2309	天桥	129	2500
2310	槐荫	50	1600
2311	历下	91	3500
2312	槐荫	50	1400
2313	槐荫	97	2400
2314	天桥	85	1800
2315	历下	55	2200
2316	历下	30	1700
2317	槐荫	174	6000
2318	槐荫	120	1900
2319	历城	25	900
2320	槐荫	50	1600
2321	历下	91	3500
2322	天桥	56	1100
2323	天桥	60	1900
2324	高新	100	2000
2325	高新	122	3800
2326	槐荫	29	800
2327	历城	22	950
2328	槐荫	94	2400
2329	历城	143	3300
2330	历下	86	3600
2331	槐荫	120	2000
2332	历下	92	3500
2333	历下	35	1400
2334	槐荫	130	面议
2335	天桥	59	1700
2336	历城	44	1200
2337	槐荫	60	1700
2338	历下	45	3100
2339	槐荫	100	1600
2340	槐荫	112	1000
2341	历下	25	1200
2342	槐荫	55	1600
2343	槐荫	52	1500
2344	市中	16	600
2345	市中	100	2700
2346	天桥	60	1600
2347	历下	89	2800
2348	槐荫	150	1100
2349	历下	40	1300
2350	历下	50	3500
2351	槐荫	72	1200
2352	市中	114	2200
2353	市中	60	1600
2354	天桥	60	1300
2355	市中	27	950
2356	历城	45	800
2357	商河	30	1050
2358	槐荫	108	2800
2359	槐荫	102	2400
2360	槐荫	123	2299
2361	其他	60	1800
2362	天桥	110	1500
2363	市中	101	2000
2364	历下	41	800
2365	历城	8	550
2366	市中	66	2100
2367	天桥	40	1200
2368	高新	61	2100
2369	天桥	100	2500
2370	市中	77	2300
2371	历下	67	3800
2372	历下	80	2600
2373	历下	55	1800
2374	天桥	65	2000
2375	历下	108	2600
2376	历下	50	1600
2377	历下	80	2300
2378	天桥	40	1200
2379	高新	61	2100
2380	天桥	100	2500
2381	市中	87	1200
2382	历下	65	1800
2383	天桥	88	2800
2384	天桥	27	1050
2385	天桥	60	1600
2386	天桥	22	750
2387	市中	35	1500
2388	市中	73	1400
2389	槐荫	89	1600
2390	市中	60	2200
2391	历下	29	1100
2392	高新	26	800
2393	市中	60	2360
2394	历下	60	2000
2395	历下	70	2600
2396	市中	60	2000
2397	历下	66	2100
2398	槐荫	183	3000
2399	高新	40	1200
2400	高新	21	1000
2401	槐荫	154	3500
2402	历下	75	2200
2403	槐荫	95	1900
2404	天桥	45	1700
2405	历下	80	3000
2406	市中	72	2300
2407	天桥	19	600
2408	天桥	116	1800
2409	历下	23	950
2410	天桥	140	2700
2411	市中	118	3400
2412	市中	53	2600
2413	历城	94	1800
2414	济阳	120	1300
2415	市中	44	1300
2416	天桥	80	900
2417	高新	100	3000
2418	长清	60	600
2419	市中	43	2400
2420	高新	96	3400
2421	市中	55	1100
2422	市中	136	2500
2423	槐荫	90	1800
2424	槐荫	78	1200
2425	市中	50	1100
2426	市中	88	1600
2427	高新	23	500
2428	历城	63	1300
2429	历下	85	3000
2430	天桥	80	1950
2431	历下	15	600
2432	市中	98	2900
2433	天桥	145	3400
2434	历下	50	2300
2435	天桥	48	1100
2436	高新	23	500
2437	历下	25	800
2438	历城	60	1600
2439	高新	70	2250
2440	槐荫	52	1500
2441	槐荫	55	3500
2442	高新	25	800
2443	历城	23	850
2444	市中	85	1400
2445	高新	87	3700
2446	市中	85	1400
2447	市中	147	3800
2448	天桥	100	2300
2449	历下	30	1099
2450	历下	80	700
2451	天桥	21	1050
2452	历城	91	1600
2453	历下	80	2200
2454	天桥	41	1300
2455	历城	90	1500
2456	历下	22	900
2457	历下	85	2200
2458	历城	20	1000
2459	历城	15	600
2460	槐荫	118	2400
2461	市中	100	1500
2462	市中	68	2000
2463	市中	100	1500
2464	槐荫	45	4500
2465	天桥	100	2800
2466	历城	62	1000
2467	槐荫	113	2300
2468	历下	95	4500
2469	高新	90	3100
2470	槐荫	154	3500
2471	槐荫	89	1700
2472	市中	120	2500
2473	市中	25	900
2474	天桥	70	1300
2475	高新	210	8999
2476	天桥	114	2000
2477	槐荫	80	1500
2478	历下	95	3000
2479	市中	101	1800
2480	市中	85	1500
2481	历下	62	2300
2482	天桥	58	1800
2483	市中	110	1800
2484	高新	164	4200
2485	槐荫	65	2000
2486	槐荫	100	2600
2487	槐荫	45	2100
2488	历城	52	2300
2489	历城	82	1600
2490	历城	95	1600
2491	高新	15	300
2492	历城	15	650
2493	槐荫	61	2300
2494	高新	164	4200
2495	槐荫	65	2000
2496	槐荫	154	3500
2497	济阳	130	1300
2498	其他	65	2200
2499	市中	85	1400
2500	高新	25	930
2501	市中	60	1300
2502	市中	100	1500
2503	天桥	96	2500
2504	槐荫	59	2300
2505	历下	85	1800
2506	市中	99	1500
2507	高新	28	750
2508	历下	110	3000
2509	高新	75	2111
2510	槐荫	110	3200
2511	历下	65	2600
2512	历城	101	1600
2513	历城	92	1700
2514	历下	157	3300
2515	市中	75	1300
2516	天桥	55	1350
2517	历下	90	2700
2518	高新	48	1900
2519	历下	108	3000
2520	高新	101	2600
2521	历城	45	1700
2522	商河	45	500
2523	天桥	16	500
2524	市中	51	1800
2525	市中	40	1500
2526	市中	44	1500
2527	槐荫	95	2300
2528	槐荫	91	1600
2529	历下	112	2300
2530	市中	140	3500
2531	高新	20	700
2532	高新	150	3600
2533	其他	60	1700
2534	市中	98	1500
2535	市中	98	1800
2536	高新	143	5000
2537	天桥	99	2300
2538	历下	50	2000
2539	槐荫	56	2200
2540	历下	58	1700
2541	历城	120	1800
2542	历城	400	16666
2543	历城	25	800
2544	槐荫	61	2300
